date,hour,type,0,1,2,3,4,5,6,7,气温,露点,湿度,气压,风向,风速,values
201704300,0,PM10,171.66666666666666,139.2,153.2,84.5,148.5,193.0,111.5,107.0,18.0,7.0,0.49,-8.0,北,7.2,142.0
201704301,1,PM10,159.5,100.0,153.5,102.0,91.0,151.5,101.0,120.66666666666669,16.0,6.0,0.52,-8.0,北,10.8,103.0
201704302,2,PM10,115.8,89.5,153.75,72.0,92.5,165.33333333333334,91.33333333333331,122.0,16.0,6.0,0.52,-7.0,东北偏北,7.2,94.0
201704303,3,PM10,109.0,63.0,129.0,97.0,118.0,94.66666666666669,71.0,95.66666666666669,16.0,5.0,0.48,-7.0,北,10.8,87.0
201704304,4,PM10,102.2,79.2,129.0,69.66666666666667,99.5,95.0,81.0,94.0,14.0,7.0,0.63,-6.0,南,3.6,91.0
201704305,5,PM10,105.66666666666669,89.0,119.6,78.75,118.25,97.5,92.0,62.66666666666666,12.0,7.0,0.72,-6.0,北,3.6,102.0
201704306,6,PM10,111.16666666666669,101.8,112.4,109.0,110.75,114.75,82.25,114.66666666666669,13.0,7.0,0.67,-4.0,北,7.2,113.0
201704307,7,PM10,135.5,126.6,129.8,114.5,135.33333333333334,131.66666666666666,95.0,102.5,20.0,6.0,0.4,-3.0,不定,3.6,129.0
201704308,8,PM10,174.5,172.2,188.2,171.66666666666666,63.33333333333334,212.0,94.75,152.33333333333334,24.0,3.0,0.25,-2.0,东南偏南,10.8,163.0
201704309,9,PM10,270.5,257.8,262.4,141.0,120.25,271.75,110.0,232.66666666666663,25.0,0.0,0.19,-1.0,南,14.4,211.0
2017043010,10,PM10,289.8333333333333,282.4,262.6,154.33333333333334,173.75,302.25,151.75,263.0,26.0,0.0,0.18,0.0,东南偏南,14.4,244.0
2017043011,11,PM10,280.5,266.0,234.4,172.25,250.25,269.75,186.0,254.66666666666663,28.0,0.0,0.16,0.0,南,14.4,237.0
2017043012,12,PM10,238.3333333333333,263.0,221.8,202.25,276.75,226.75,218.75,238.3333333333333,29.0,-1.0,0.14,-1.0,南,18.0,216.0
2017043013,13,PM10,207.66666666666663,254.0,181.8,258.75,235.0,249.0,198.5,225.0,29.0,-3.0,0.12,-1.0,西南偏南,18.0,211.0
2017043014,14,PM10,224.6,284.8,171.2,261.5,196.0,204.0,192.75,177.0,30.0,-3.0,0.12,-1.0,南,21.6,224.0
2017043015,15,PM10,218.5,258.4,184.4,276.0,205.66666666666663,217.75,200.5,182.66666666666663,29.0,-3.0,0.12,-1.0,南,18.0,213.0
2017043016,16,PM10,229.3333333333333,294.25,153.4,282.6666666666667,229.5,202.25,170.66666666666666,178.66666666666663,29.0,-1.0,0.14,-2.0,南,21.6,216.0
2017043017,17,PM10,199.5,251.4,171.0,300.25,269.75,221.33333333333331,170.75,174.0,28.0,-2.0,0.14,-1.0,南,21.6,239.0
2017043018,18,PM10,157.4,134.6,164.4,278.0,190.75,133.75,187.5,191.3333333333333,27.0,-2.0,0.15,-1.0,东南偏南,14.4,171.0
2017043019,19,PM10,104.16666666666669,103.5,152.6,222.75,80.0,95.66666666666669,155.75,169.66666666666666,25.0,-3.0,0.16,0.0,南,18.0,131.0
2017043020,20,PM10,108.5,74.8,111.8,142.75,82.66666666666667,92.0,187.0,182.3333333333333,22.0,2.0,0.27,2.0,东南偏南,14.4,115.0
2017043021,21,PM10,101.33333333333331,116.4,103.6,120.0,59.33333333333334,90.5,182.25,172.0,21.0,0.0,0.25,3.0,东南偏南,14.4,112.0
2017043022,22,PM10,108.66666666666669,109.2,138.0,92.75,66.66666666666667,105.0,152.5,143.66666666666666,20.0,-3.0,0.21,4.0,东南偏南,14.4,120.0
2017043023,23,PM10,124.83333333333331,128.0,107.0,124.66666666666669,103.5,118.75,130.0,171.66666666666666,17.0,-1.0,0.3,5.0,东南偏南,3.6,146.0
201705010,0,PM10,117.16666666666669,113.6,107.0,111.0,104.5,110.66666666666669,129.75,130.66666666666666,17.0,-1.0,0.3,5.0,东南偏南,3.6,120.0
201705011,1,PM10,122.16666666666669,133.2,120.8,109.66666666666669,99.25,98.75,127.25,97.0,12.0,3.0,0.54,5.0,不定,3.6,107.0
201705012,2,PM10,111.83333333333331,134.6,122.4,102.33333333333331,105.5,108.0,137.0,138.33333333333334,11.0,3.0,0.58,5.0,无风,3.6,123.0
201705013,3,PM10,110.2,129.4,135.0,97.33333333333331,134.0,95.75,127.75,94.33333333333331,10.0,4.0,0.66,6.0,东北偏北,3.6,118.0
201705014,4,PM10,119.5,111.4,141.6,103.0,139.0,115.75,120.5,93.66666666666669,10.0,5.0,0.71,6.0,无风,3.6,116.0
201705015,5,PM10,125.83333333333331,131.8,139.6,104.25,126.25,134.5,117.0,73.66666666666667,9.0,5.0,0.76,6.0,不定,3.6,120.0
201705016,6,PM10,145.16666666666666,131.2,131.8,97.5,142.0,153.0,113.5,87.66666666666669,10.0,5.0,0.71,7.0,无风,3.6,122.0
201705017,7,PM10,172.5,139.0,130.0,123.0,148.25,154.75,106.75,120.33333333333331,17.0,6.0,0.48,8.0,不定,3.6,132.0
201705018,8,PM10,129.6,145.6,151.2,137.75,111.75,187.25,117.25,120.0,20.0,4.0,0.35,8.0,不定,3.6,137.0
201705019,9,PM10,132.83333333333334,126.75,148.5,118.5,110.5,158.5,120.25,127.33333333333331,22.0,2.0,0.27,8.0,不定,3.6,120.0
2017050110,10,PM10,135.16666666666666,150.2,134.2,129.75,103.5,131.75,103.0,115.66666666666669,23.0,-1.0,0.2,8.0,东南偏东,10.8,126.0
2017050111,11,PM10,128.0,131.8,128.0,122.75,133.66666666666666,133.66666666666666,112.75,97.66666666666669,25.0,-2.0,0.17,8.0,东南偏南,10.8,128.0
2017050112,12,PM10,125.66666666666669,120.0,111.0,116.5,113.25,126.25,94.25,111.0,26.0,-2.0,0.16,7.0,东南,10.8,106.0
2017050113,13,PM10,131.79999999999998,126.6,106.2,126.0,135.0,79.75,110.25,117.66666666666669,26.0,0.0,0.18,6.0,东南,14.4,111.0
2017050114,14,PM10,119.33333333333331,104.0,102.2,117.0,120.5,77.0,124.5,121.33333333333331,27.0,1.0,0.18,5.0,东南,10.8,104.0
2017050115,15,PM10,108.5,127.0,84.2,121.75,130.25,105.25,120.25,114.0,27.0,0.0,0.17,4.0,南,14.4,109.0
2017050116,16,PM10,105.16666666666669,136.25,82.0,135.25,120.25,112.5,118.25,96.66666666666669,27.0,0.0,0.17,4.0,南,14.4,115.0
2017050117,17,PM10,98.83333333333331,116.0,86.0,145.5,135.5,113.5,126.75,78.66666666666667,26.0,-1.0,0.17,3.0,东南偏南,14.4,114.0
2017050118,18,PM10,84.33333333333333,107.6,93.2,154.5,101.0,99.5,97.0,98.0,25.0,1.0,0.21,3.0,东南偏南,14.4,104.0
2017050119,19,PM10,98.5,110.6,88.2,137.5,92.75,108.0,100.25,98.33333333333331,23.0,0.0,0.22,4.0,东南偏南,10.8,100.0
2017050120,20,PM10,107.83333333333331,117.2,92.8,129.0,99.0,101.25,115.75,90.66666666666669,20.0,1.0,0.28,4.0,东南偏南,7.2,115.0
2017050121,21,PM10,75.66666666666667,116.0,64.25,114.0,88.25,108.25,111.0,70.0,20.0,1.0,0.28,5.0,东南偏南,10.8,91.0
2017050122,22,PM10,61.66666666666666,121.25,65.2,99.75,72.5,84.5,88.0,81.33333333333333,20.0,2.0,0.3,6.0,东南偏南,10.8,80.0
2017050123,23,PM10,64.83333333333333,102.6,65.8,95.75,95.0,60.66666666666666,85.0,77.0,16.0,3.0,0.42,6.0,无风,10.8,73.0
201705020,0,PM10,68.66666666666667,97.4,84.75,103.25,67.0,99.0,84.75,79.0,13.0,5.0,0.58,6.0,东北,7.2,70.0
201705021,1,PM10,74.0,109.2,75.75,102.0,82.75,90.0,80.25,73.66666666666667,12.0,6.0,0.67,6.0,东北偏东,3.6,79.0
201705022,2,PM10,70.5,87.6,96.0,78.75,66.0,108.33333333333331,74.75,71.66666666666667,12.0,5.0,0.62,5.0,东北,3.6,71.0
201705023,3,PM10,77.5,106.0,95.6,110.0,96.0,77.0,89.5,50.66666666666666,13.0,5.0,0.58,5.0,西北偏北,3.6,90.0
201705024,4,PM10,81.8,106.4,94.6,83.5,81.75,78.5,78.75,64.66666666666667,11.0,6.0,0.71,6.0,北,3.6,76.0
201705025,5,PM10,85.16666666666667,105.8,92.2,62.75,109.75,82.75,71.75,51.33333333333334,12.0,5.0,0.62,5.0,东北,3.6,78.0
201705026,6,PM10,110.5,107.8,105.0,78.75,112.25,104.75,60.75,64.0,13.0,4.0,0.54,6.0,北,10.8,90.0
201705027,7,PM10,142.79999999999995,126.0,102.8,101.0,105.66666666666669,111.75,87.75,79.33333333333333,17.0,5.0,0.45,7.0,不定,3.6,101.0
201705028,8,PM10,114.0,129.0,99.6,86.75,106.75,144.25,88.0,95.66666666666669,19.0,5.0,0.4,7.0,不定,3.6,98.0
201705029,9,PM10,104.0,98.33333333333331,105.2,107.0,101.66666666666669,122.5,93.5,98.66666666666669,21.0,2.0,0.28,7.0,东南偏南,7.2,88.0
2017050210,10,PM10,112.0,102.0,117.8,101.5,88.5,111.0,103.5,132.66666666666666,24.0,2.0,0.24,8.0,不定,7.2,105.0
2017050211,11,PM10,135.5,115.6,98.6,124.0,87.0,129.75,85.75,116.0,25.0,2.0,0.22,7.0,东南偏东,10.8,115.0
2017050212,12,PM10,161.66666666666666,154.0,146.0,128.75,119.25,147.25,117.33333333333331,111.66666666666669,26.0,4.0,0.24,6.0,东,7.2,139.0
2017050213,13,PM10,162.5,199.0,169.0,171.33333333333334,139.75,146.0,144.0,206.3333333333333,28.0,7.0,0.26,5.0,东南,10.8,180.0
2017050214,14,PM10,182.0,200.8,182.2,188.5,174.0,156.75,162.75,164.66666666666666,28.0,10.0,0.32,4.0,东南,14.4,196.0
2017050215,15,PM10,160.0,184.2,145.2,234.66666666666663,185.75,151.5,169.5,146.33333333333334,28.0,10.0,0.32,3.0,东南偏南,18.0,197.0
2017050216,16,PM10,155.83333333333334,183.4,154.4,222.25,164.75,157.25,174.0,133.66666666666666,28.0,11.0,0.35,3.0,南,18.0,182.0
2017050217,17,PM10,142.0,170.8,140.6,169.33333333333334,152.5,148.75,162.75,131.66666666666666,28.0,12.0,0.37,3.0,东南偏南,10.8,157.0
2017050218,18,PM10,140.6,157.8,136.0,170.0,139.25,141.25,144.5,150.0,28.0,13.0,0.39,3.0,东南,14.4,159.0
2017050219,19,PM10,133.16666666666666,148.4,138.8,159.5,133.75,140.0,155.5,147.66666666666666,26.0,13.0,0.44,3.0,东南偏南,10.8,147.0
2017050220,20,PM10,144.33333333333334,160.6,155.75,171.66666666666666,135.25,147.25,170.66666666666666,145.66666666666666,25.0,13.0,0.47,4.0,东南,14.4,163.0
2017050221,21,PM10,176.83333333333337,191.6,222.0,137.5,141.5,145.0,184.75,127.33333333333331,24.0,12.0,0.47,4.0,东南,14.4,189.0
2017050222,22,PM10,171.33333333333334,198.4,153.8,198.33333333333331,159.0,160.5,166.66666666666666,109.33333333333331,23.0,11.0,0.47,5.0,东南,10.8,188.0
2017050223,23,PM10,148.83333333333334,214.0,148.66666666666666,148.0,136.75,153.75,125.66666666666669,99.0,22.0,10.0,0.46,5.0,东南,14.4,160.0
201705030,0,PM10,156.25,203.8,140.0,152.0,140.75,144.5,104.5,94.33333333333331,21.0,9.0,0.46,5.0,东南,7.2,149.0
201705031,1,PM10,144.0,198.0,125.4,172.5,148.66666666666666,151.33333333333334,112.75,88.0,19.0,10.0,0.56,5.0,东南,7.2,137.0
201705032,2,PM10,144.5,203.4,117.8,164.75,149.0,145.66666666666666,107.5,84.33333333333333,19.0,11.0,0.6,4.0,东南,10.8,137.0
201705033,3,PM10,145.0,178.0,112.4,138.25,154.75,159.66666666666666,102.75,87.66666666666669,18.0,11.0,0.64,4.0,东南偏东,10.8,137.0
201705034,4,PM10,144.0,176.2,119.5,158.33333333333334,144.0,160.66666666666666,107.0,73.0,18.0,11.0,0.64,4.0,东南,7.2,136.0
201705035,5,PM10,131.0,173.4,123.0,138.5,140.66666666666666,166.66666666666666,110.0,94.33333333333331,16.0,10.0,0.68,4.0,东北偏东,3.6,135.0
201705036,6,PM10,131.83333333333334,182.4,120.0,155.25,133.25,141.75,107.75,100.66666666666669,16.0,10.0,0.68,5.0,东南,7.2,134.0
201705037,7,PM10,146.83333333333334,184.2,139.0,164.0,135.0,146.0,116.0,117.66666666666669,19.0,12.0,0.64,5.0,东南偏南,7.2,150.0
201705038,8,PM10,150.5,181.4,143.0,152.0,143.25,156.25,125.75,136.0,20.0,13.0,0.64,6.0,东南,10.8,157.0
201705039,9,PM10,152.5,183.6,156.25,157.5,146.25,128.5,149.25,130.66666666666666,21.0,13.0,0.6,6.0,东南,10.8,168.0
2017050310,10,PM10,139.0,175.5,150.0,168.5,164.0,126.5,158.75,124.0,22.0,13.0,0.57,6.0,东南,10.8,169.0
2017050311,11,PM10,120.4,142.5,142.0,186.66666666666663,166.25,102.5,161.5,118.0,23.0,13.0,0.53,6.0,东南,10.8,167.0
2017050312,12,PM10,90.16666666666669,120.8,94.75,175.0,145.0,120.0,165.0,115.33333333333331,24.0,13.0,0.5,5.0,东南,10.8,139.0
2017050313,13,PM10,75.39999999999998,104.0,92.75,163.5,145.33333333333334,100.66666666666669,133.33333333333334,98.5,26.0,12.0,0.42,4.0,南,10.8,120.0
2017050314,14,PM10,80.0,106.5,68.5,171.25,114.66666666666669,67.66666666666667,104.25,96.0,26.0,8.0,0.32,4.0,南,21.6,111.0
2017050315,15,PM10,64.33333333333333,85.2,80.33333333333333,157.5,122.75,95.33333333333331,96.0,81.5,26.0,7.0,0.3,3.0,西南偏南,14.4,120.0
2017050316,16,PM10,62.0,109.75,53.66666666666666,196.5,125.66666666666669,70.25,102.0,73.66666666666667,26.0,6.0,0.28,3.0,西南偏南,18.0,100.0
2017050317,17,PM10,63.6,83.66666666666667,66.0,178.66666666666663,113.66666666666669,71.33333333333333,92.25,65.0,26.0,6.0,0.28,3.0,西南偏南,18.0,105.0
2017050318,18,PM10,82.0,125.0,73.4,33.0,126.0,101.0,94.0,74.0,25.0,5.0,0.28,3.0,西南偏南,14.4,99.0
2017050319,19,PM10,122.5,109.0,133.0,98.33333333333331,69.0,102.0,61.66666666666666,108.66666666666669,24.0,4.0,0.27,4.0,西南偏西,21.6,91.0
2017050320,20,PM10,113.33333333333331,109.6,107.8,63.0,77.75,91.0,170.0,119.66666666666669,20.0,9.0,0.49,6.0,西南偏南,28.8,117.0
2017050321,21,PM10,45.66666666666666,61.0,46.0,23.0,77.0,59.66666666666666,101.75,54.66666666666666,18.0,10.0,0.59,6.0,南,18.0,50.0
2017050322,22,PM10,37.5,51.6,37.66666666666666,23.0,47.66666666666666,48.33333333333334,54.0,40.0,18.0,12.0,0.68,6.0,西南偏南,7.2,39.0
2017050323,23,PM10,37.0,53.4,37.5,36.0,37.333333333333336,61.66666666666666,33.0,70.5,18.0,11.0,0.64,5.0,东南,7.2,45.0
201705040,0,PM10,48.5,51.25,47.25,36.0,36.0,55.33333333333334,46.25,41.0,17.0,12.0,0.72,5.0,东南偏南,3.6,46.0
201705041,1,PM10,38.6,72.66666666666667,46.0,53.0,52.66666666666666,50.33333333333334,50.0,54.0,17.0,12.0,0.72,5.0,东,7.2,46.0
201705042,2,PM10,45.0,52.75,60.75,103.0,44.5,59.33333333333334,63.0,54.0,16.0,12.0,0.77,4.0,东,3.6,40.0
201705043,3,PM10,65.5,66.0,62.0,829.75,61.25,71.33333333333333,61.0,57.0,15.0,12.0,0.82,4.0,北,7.2,62.0
201705044,4,PM10,170.4,244.8,205.0,1001.0,402.66666666666674,300.0,422.75,130.0,16.0,13.0,0.82,5.0,北,14.4,491.0
201705045,5,PM10,835.6666666666665,677.2,695.8,1002.25,830.25,742.25,819.0,378.33333333333326,16.0,6.0,0.52,6.0,西北,21.6,931.0
201705046,6,PM10,921.0,1001.0,832.4,1006.5,946.25,807.75,1006.25,508.66666666666674,17.0,-2.0,0.27,6.0,西北偏北,28.8,987.0
201705047,7,PM10,1001.1666666666664,1003.2,1002.6,1005.0,1005.0,961.5,1005.0,854.6666666666665,17.0,-6.0,0.2,7.0,西北偏北,28.8,1000.0
201705048,8,PM10,1003.8333333333336,1010.0,1004.4,1009.25,1006.25,1005.75,1005.0,1000.6666666666664,18.0,-10.0,0.14,7.0,西北偏北,28.8,1000.0
201705049,9,PM10,1007.0,1005.0,1004.8,1004.25,1005.75,1002.25,1003.0,1009.0,19.0,-10.0,0.13,7.0,西北偏北,28.8,1000.0
2017050410,10,PM10,839.0,1004.75,1008.2,1007.0,1007.75,1010.0,1007.0,1004.3333333333336,20.0,-9.0,0.13,7.0,西北,25.2,1000.0
2017050411,11,PM10,1004.8,1007.25,1005.2,1003.75,1001.5,1007.75,1002.25,1010.0,22.0,-10.0,0.11,7.0,西北,21.6,1000.0
2017050412,12,PM10,992.6,965.0,981.4,1003.5,888.25,997.75,1003.75,1004.3333333333336,23.0,-8.0,0.12,5.0,西,21.6,959.0
2017050413,13,PM10,888.8000000000003,947.5,935.0,1007.0,869.25,937.5,976.25,954.6666666666664,24.0,-9.0,0.11,5.0,西北偏西,25.2,929.0
2017050414,14,PM10,884.0,771.2,896.2,943.5,772.0,931.0,918.0,947.0,24.0,-8.0,0.11,4.0,西,21.6,861.0
2017050415,15,PM10,764.1666666666665,752.2,766.8,883.5,735.5,902.0,910.75,936.3333333333336,24.0,-8.0,0.11,3.0,西南偏西,14.4,808.0
2017050416,16,PM10,757.1666666666665,943.8,704.0,901.0,753.75,878.25,910.0,909.6666666666664,25.0,-9.0,0.1,2.0,西北偏西,10.8,804.0
2017050417,17,PM10,801.0,944.6,700.0,916.5,794.0,930.25,911.25,834.3333333333335,25.0,-7.0,0.12,2.0,西北,14.4,822.0
2017050418,18,PM10,907.0,982.0,726.25,954.25,846.25,938.0,920.0,809.6666666666665,24.0,-7.0,0.12,2.0,西北偏北,7.2,861.0
2017050419,19,PM10,921.1666666666664,1004.8,819.8,980.75,902.0,967.75,894.25,772.0,23.0,-6.0,0.14,2.0,西南偏南,14.4,901.0
2017050420,20,PM10,1006.6666666666664,1007.0,911.6,1006.75,1007.0,1007.0,993.75,880.0,22.0,-5.0,0.16,3.0,西南偏南,14.4,987.0
2017050421,21,PM10,1003.8333333333336,1005.4,911.6,990.5,1007.25,1004.25,970.5,843.0,21.0,-1.0,0.23,4.0,西南偏南,10.8,1000.0
2017050422,22,PM10,1004.6666666666664,1002.0,966.8,998.25,1004.25,1002.75,965.25,807.6666666666665,20.0,2.0,0.3,4.0,南,10.8,1000.0
2017050423,23,PM10,1003.6666666666664,1004.8,965.6,980.5,1006.25,1005.0,941.0,882.3333333333335,20.0,3.0,0.33,3.0,南,10.8,1000.0
201705050,0,PM10,1007.0,1005.4,994.4,1002.25,1007.0,1007.75,996.75,861.0,20.0,3.0,0.33,3.0,南,18.0,1000.0
201705051,1,PM10,1002.6666666666664,1004.2,999.2,1005.75,1006.5,973.75,1003.75,850.3333333333335,20.0,5.0,0.37,1.0,南,10.8,999.0
201705052,2,PM10,990.8333333333336,1005.4,950.0,1004.75,999.75,933.5,1001.75,887.6666666666665,19.0,6.0,0.43,0.0,南,14.4,991.0
201705053,3,PM10,987.8333333333336,1006.0,921.6,1009.25,1005.75,908.75,1008.5,896.0,19.0,7.0,0.46,0.0,南,18.0,988.0
201705054,4,PM10,963.1666666666664,998.0,916.2,1005.75,999.75,893.5,996.0,967.5,19.0,7.0,0.46,-1.0,南,14.4,975.0
201705055,5,PM10,932.3333333333336,980.8,875.8,1001.5,969.5,856.25,988.75,874.3333333333335,18.0,7.0,0.49,-1.0,南,10.8,949.0
201705056,6,PM10,919.0,962.2,872.2,910.25,938.5,847.0,966.75,849.0,19.0,6.0,0.43,-1.0,西南偏西,10.8,949.0
201705057,7,PM10,922.3333333333336,847.2,861.0,626.25,969.5,841.5,957.0,837.6666666666665,19.0,6.0,0.43,1.0,西北偏西,18.0,837.0
201705058,8,PM10,1004.8333333333336,919.4,929.8,812.25,843.0,849.75,702.0,819.5,17.0,-10.0,0.15,3.0,西北偏西,61.2,858.0
201705059,9,PM10,987.0,825.2,940.6,253.75,673.5,938.3333333333336,538.6666666666666,825.5,17.0,-7.0,0.19,5.0,西北偏西,46.8,623.0
2017050510,10,PM10,570.6666666666666,622.4,463.2,142.0,335.3333333333333,418.66666666666674,350.0,534.5,19.0,-7.0,0.17,6.0,西北偏北,46.8,349.0
2017050511,11,PM10,217.8,281.5,160.75,121.0,162.33333333333334,197.33333333333331,114.0,436.5,19.0,-7.0,0.17,7.0,西北,43.2,152.0
2017050512,12,PM10,168.75,107.0,392.0,58.0,93.33333333333331,58.0,114.0,151.0,20.0,-11.0,0.12,7.0,西北,36.0,77.0
2017050513,13,PM10,148.6,120.33333333333331,72.5,61.33333333333334,76.33333333333333,55.75,72.5,75.0,20.0,-14.0,0.09,7.0,北,50.4,67.0
2017050514,14,PM10,125.0,207.66666666666663,67.66666666666667,116.0,70.33333333333333,114.33333333333331,72.5,88.66666666666669,21.0,-12.0,0.1,7.0,西北偏北,36.0,201.0
2017050515,15,PM10,73.5,82.0,55.33333333333334,61.33333333333334,61.66666666666666,55.66666666666666,72.5,162.5,21.0,-14.0,0.09,6.0,西北,28.8,74.0
2017050516,16,PM10,71.0,48.0,57.0,58.33333333333334,63.0,57.0,72.5,70.5,20.0,-15.0,0.08,6.0,西北偏西,36.0,66.0
2017050517,17,PM10,53.8,43.5,46.5,35.0,57.5,64.33333333333333,91.0,49.0,20.0,-15.0,0.08,5.0,西北,28.8,32.0
2017050518,18,PM10,43.0,27.33333333333333,34.25,88.66666666666669,36.0,70.5,48.5,57.33333333333334,20.0,-14.0,0.09,5.0,西北偏西,21.6,42.0
2017050519,19,PM10,38.0,61.8,51.4,100.25,65.75,104.66666666666669,39.0,55.0,19.0,-13.0,0.11,5.0,西北偏西,14.4,70.0
2017050520,20,PM10,47.0,54.25,50.4,115.0,101.0,44.66666666666666,41.66666666666666,72.5,18.0,-12.0,0.12,5.0,西南偏南,14.4,55.0
2017050521,21,PM10,68.83333333333333,70.75,56.0,100.0,71.0,77.5,66.33333333333333,48.0,17.0,-11.0,0.14,5.0,西南偏南,14.4,51.0
2017050522,22,PM10,66.16666666666667,95.0,57.0,102.66666666666669,64.0,64.0,40.5,47.0,17.0,-11.0,0.14,5.0,西南偏南,14.4,49.0
2017050523,23,PM10,104.0,97.0,98.25,117.66666666666669,94.0,98.33333333333331,39.66666666666666,56.33333333333334,16.0,-10.0,0.16,4.0,西南偏南,10.8,74.0
201705060,0,PM10,98.16666666666669,105.6,103.2,94.66666666666669,102.75,149.5,64.0,43.66666666666666,16.0,-8.0,0.19,4.0,西南,18.0,72.0
201705061,1,PM10,115.0,102.75,104.0,109.75,73.25,132.0,60.0,107.5,16.0,-8.0,0.19,4.0,西南,18.0,83.0
201705062,2,PM10,115.33333333333331,94.75,113.33333333333331,151.75,107.5,106.0,41.0,55.0,9.0,-2.0,0.46,3.0,不定,3.6,85.0
201705063,3,PM10,136.66666666666666,129.0,111.25,161.5,129.5,123.5,68.0,81.5,8.0,-1.0,0.53,3.0,东北偏东,7.2,113.0
201705064,4,PM10,125.33333333333331,127.5,111.75,175.25,151.5,148.0,70.0,93.0,8.0,-2.0,0.5,3.0,南,7.2,120.0
201705065,5,PM10,118.66666666666669,138.0,129.5,154.75,144.0,137.0,62.0,63.5,7.0,-1.0,0.57,3.0,东北,7.2,117.0
201705066,6,PM10,147.79999999999995,150.4,139.4,164.75,124.25,126.25,77.0,94.0,9.0,-1.0,0.5,4.0,不定,3.6,121.0
201705067,7,PM10,181.4,171.6,131.6,144.0,112.66666666666669,145.25,97.5,106.66666666666669,13.0,-2.0,0.36,5.0,不定,3.6,125.0
201705068,8,PM10,156.25,161.2,134.4,102.75,117.75,116.33333333333331,124.0,116.66666666666669,17.0,-2.0,0.27,5.0,不定,3.6,128.0
201705069,9,PM10,152.0,166.6,125.0,65.0,138.75,129.5,146.75,111.0,22.0,-3.0,0.19,5.0,西北偏西,18.0,110.0
2017050610,10,PM10,114.4,132.5,92.8,61.0,116.66666666666669,123.33333333333331,164.5,105.33333333333331,26.0,-2.0,0.16,4.0,西北,18.0,85.0
2017050611,11,PM10,91.5,110.6,76.4,68.66666666666667,93.25,108.5,68.5,64.0,27.0,-3.0,0.14,4.0,西北偏北,25.2,75.0
2017050612,12,PM10,83.75,65.8,56.8,34.25,82.0,84.66666666666667,56.33333333333334,62.0,27.0,-4.0,0.13,3.0,西北偏西,28.8,50.0
2017050613,13,PM10,75.5,85.2,67.5,33.5,74.0,68.75,69.66666666666667,48.0,28.0,-4.0,0.12,2.0,西,36.0,51.0
2017050614,14,PM10,74.5,85.4,48.75,48.0,68.66666666666667,81.75,34.666666666666664,35.5,28.0,-3.0,0.13,2.0,西,32.4,45.0
2017050615,15,PM10,53.25,84.8,36.0,41.5,59.75,82.33333333333333,43.25,39.0,29.0,-3.0,0.12,1.0,西北偏西,21.6,38.0
2017050616,16,PM10,106.25,74.25,45.6,37.0,47.25,95.66666666666669,40.5,26.0,30.0,-3.0,0.12,0.0,西北偏西,32.4,43.0
2017050617,17,PM10,105.4,128.33333333333334,45.5,65.33333333333333,42.66666666666666,81.0,29.66666666666667,36.66666666666666,30.0,-4.0,0.11,0.0,西北偏西,36.0,50.0
2017050618,18,PM10,123.0,162.5,99.4,39.0,85.75,80.75,42.333333333333336,34.666666666666664,29.0,-4.0,0.11,-1.0,西北,25.2,73.0
2017050619,19,PM10,127.33333333333331,156.4,118.4,49.33333333333334,118.75,129.25,44.0,31.66666666666667,23.0,2.0,0.25,0.0,东北,7.2,85.0
2017050620,20,PM10,151.16666666666666,176.25,127.2,72.75,131.5,170.0,84.5,68.66666666666667,20.0,3.0,0.33,1.0,不定,3.6,111.0
2017050621,21,PM10,166.33333333333334,212.25,149.2,113.5,161.5,178.5,104.33333333333331,81.66666666666667,17.0,5.0,0.45,2.0,不定,3.6,137.0
2017050622,22,PM10,177.83333333333337,175.0,149.4,71.33333333333333,145.5,136.5,60.75,70.66666666666667,17.0,4.0,0.42,3.0,东,7.2,133.0
2017050623,23,PM10,172.4,152.75,167.4,52.66666666666666,143.0,142.75,77.0,68.5,14.0,4.0,0.51,3.0,东北偏东,7.2,110.0
201705070,0,PM10,170.5,142.75,181.8,67.0,82.66666666666667,139.0,87.75,14.0,18.0,0.0,0.3,4.0,东北偏北,10.8,143.0
201705071,1,PM10,170.0,127.0,122.0,77.0,63.5,110.75,123.5,41.66666666666666,16.0,0.0,0.34,4.0,北,10.8,97.0
201705072,2,PM10,99.2,102.33333333333331,97.6,85.0,51.5,94.66666666666669,73.66666666666667,47.33333333333334,15.0,1.0,0.39,4.0,南,10.8,63.0
201705073,3,PM10,77.75,80.0,84.2,80.5,80.0,70.66666666666667,69.33333333333333,73.33333333333333,14.0,0.0,0.38,5.0,东南,7.2,81.0
201705074,4,PM10,67.75,65.4,63.5,85.66666666666667,89.0,67.75,59.25,44.0,10.0,3.0,0.62,5.0,无风,7.2,65.0
201705075,5,PM10,63.4,63.0,70.0,57.0,78.75,75.75,41.0,68.33333333333333,9.0,4.0,0.71,5.0,东北偏北,3.6,55.0
201705076,6,PM10,79.16666666666667,72.5,79.0,73.0,67.5,97.25,81.25,56.66666666666666,12.0,3.0,0.54,6.0,西北偏北,7.2,68.0
201705077,7,PM10,102.5,73.0,84.25,80.75,75.66666666666667,126.0,79.25,98.0,18.0,2.0,0.34,6.0,北,7.2,70.0
201705078,8,PM10,87.66666666666669,100.75,76.25,79.75,94.66666666666669,116.33333333333331,80.66666666666667,61.0,22.0,2.0,0.27,6.0,不定,3.6,64.0
